Number of Records,Table Name,Accession Number,City,Commission Cik,Commission File Number,Company Name,Crd Number,Date Incorporation,Is Amendment,Issuer Website,Jurisdiction Organization,Legal Status Form,Legal Status Other Desc,Name Of Issuer,Nature Of Amendment,Progress Update,State Or Country,Street1,Street2,Zip Code
1,2019q2.tsv,0001771075-19-000001,OGDEN,1544442,008-69063,LOCALSTAKE MARKETPLACE LLC,162726,11/12/2008 12:00:00 AM,0,http://www.ogdensown.com,UT,Corporation,,"Ogden's Own Distillery, Inc.",,,UT,3075 GRANT AVE.,,84401
1,2019q2.tsv,0001665160-19-000321,Houston,1665160,007-00007,"StartEngine Capital, LLC",,7/26/2018 12:00:00 AM,0,https://thirdcoastaviation.com,WY,Corporation,,Third Coast Aviation Inc.,,,TX,11200 Blume Avenue,,77034
1,2019q2.tsv,0001665160-19-000322,WEST HOLLYWOOD,1665160,007-00007,"StartEngine Capital, LLC",,1/30/2013 12:00:00 AM,0,www.dstld.com,DE,Corporation,,"Denim LA, Inc.",,"At the close of the offering, the issuer closed on $64,586.08 and 129,063 number of securities.",CA,8899 BEVERLY BLVD,SUITE 600,90048
1,2019q2.tsv,0001665160-19-000335,Los Angeles,1665160,007-00007,"StartEngine Capital, LLC",,11/9/2017 12:00:00 AM,0,WeStriveApp.com,DE,Corporation,,PerFIcT Inc.,,,CA,1942 Overland Ave Apt #3,,90025
1,2019q2.tsv,0001767272-19-000001,OAKLAND,1751525,007-00167,OpenDeal Portal LLC,283874,1/14/2016 12:00:00 AM,0,http://www.trywinwin.com,DE,Corporation,,"WIN-WIN APP,INC.",,,CA,344 20TH STREET,,94612
1,2019q2.tsv,0001665160-19-000333,Coeur d'Alene,,,,,12/27/2017 12:00:00 AM,0,www.nowketo.com,DE,Corporation,,"NowKeto, Inc.",,,ID,418 E Lakeside Ave,Suite 211,83815
1,2019q2.tsv,0001665160-19-000337,BANGOR,1665160,007-00007,"StartEngine Capital, LLC",,3/8/2017 12:00:00 AM,0,www.chickncone.com,DE,Limited Liability Company,,"ChicknCone Franchise, LLC",,"At the close of the offering, the issuer closed on $58,000 and 2,935 number of securities.",PA,241 N 4TH ST,,18013
1,2019q2.tsv,0001768348-19-000001,WILMINGTON,1603038,008-69440,"SI SECURITIES, LLC",170937,9/15/2015 12:00:00 AM,0,https://www.ubitquity.io/,DE,Limited Liability Company,,Ubitquity LLC,,,DE,"300 DELAWARE AVENUE,",SUITE 210-A,19801
1,2019q2.tsv,0001144204-19-018142,Coral Gables,1670254,007-00033,Wefunder Portal LLC,283503,4/16/2016 12:00:00 AM,0,http://www.blueworldvoyages.com,FL,Limited Liability Company,,Blue World Voyages LLC,,"Final Form C-U to disclose that $288,885 was raised during the offering period.",FL,142 Sans Souci Drive,,33133
1,2019q2.tsv,0001668287-19-000011,Palm Beach Gardens,1668287,007-00026,Razitall Inc,,3/30/2019 12:00:00 AM,0,simpkinsebikes.com,FL,Corporation,,"Simpkins E-Bikes, Inc.",,,FL,169 Cypress Point Dr.,,33418
1,2019q2.tsv,0001766810-19-000002,FULLERTON,1667145,007-00015,"truCrowd, Inc",283063,5/22/2018 12:00:00 AM,0,www.rufhome.com,CA,Corporation,,Ruf Technology Corp,,,CA,1572 KIMBERLY AVE,,92831
1,2019q2.tsv,0001769004-19-000003,Santa Barbara,1478147,008-68458,MicroVenture Marketplace Inc.,152513,11/25/2015 12:00:00 AM,0,http://www.sleeplessthemusical.com/,DE,Limited Liability Company,,"Sleepless Musical, LLC",Added webinar transcript (Exhibit E of Form C).,,CA,3905 State Street Suite 7-237,,93105
1,2019q2.tsv,0001670254-19-000163,Yonkers,1670254,007-00033,Wefunder Portal LLC,283503,6/22/2010 12:00:00 AM,0,https://www.nahmiasetfils.com/,NY,Corporation,,Baron Nahmias Inc.,,,NY,201 Saw Mill River Road,,10701
1,2019q2.tsv,0001670254-19-000162,Chicago,1670254,007-00033,Wefunder Portal LLC,283503,7/18/2014 12:00:00 AM,1,http://www.lainesbakeshop.com,IL,Limited Liability Company,,"'Laine's Bake Shop LLC, BG Consortium LLC",Disclose changes in wholesale partnerships and estimated timelines; extend deadline date for material confirmation,,IL,11057 South Homewood Avenue,,60643
1,2019q2.tsv,0001665160-19-000340,Denver,1665160,007-00007,"StartEngine Capital, LLC",,7/3/2018 12:00:00 AM,1,www.wandusa.com,DE,Corporation,,Wand USA Inc.,"Updated 2018 financial statements and information, and change in maximum funding goal.",,CO,1770 Chestnut Pl Apt 1019,,80202
1,2019q2.tsv,0001666102-19-000010,Gilbert,1666102,007-00042,Mr. Crowd,284278,4/13/2017 12:00:00 AM,0,https://theglutepros.com,UT,Limited Liability Company,,"GLUTE PROS, LLC",,,AZ,4252 S RAMONA ST,,85297
1,2019q2.tsv,0001213900-19-005827,DURHAM,,,,,5/17/2016 12:00:00 AM,0,https://www.mockout.com,NC,Corporation,,"MOCKOUT, INC.",,,NC,2521 W WILSON ST.,,27705
1,2019q2.tsv,0001669191-19-000112,Brooklyn,1669191,007-00035,NetCapital Funding Portal Inc.,283596,1/29/2016 12:00:00 AM,0,swooncitymusic.com,DE,Limited Liability Company,,Swoon City Music LLC,issuer extended offering deadline.,,NY,502 Smith Street,,11231
1,2019q2.tsv,0001715749-19-000002,San Diego,,,,,9/23/2013 12:00:00 AM,0,https://AstroPrint.com,DE,Corporation,,"3DaGoGo, Inc",,,CA,2924 Worden St.,,92110
1,2019q2.tsv,0001747795-19-000002,DALLAS,1751525,007-00167,OpenDeal Portal LLC,283874,6/4/2004 12:00:00 AM,0,https://lavabit.com/,TX,Limited Liability Company,,"Lavabit, LLC",,"The offering received investment commitments $476,382 on April 1, 2019, although a final accounting has not taken place.",TX,"5930 ROYAL LANE, STE E. #382",,75230
1,2019q2.tsv,0001769004-19-000004,Santa Barbara,1478147,008-68458,MicroVenture Marketplace Inc.,152513,11/25/2015 12:00:00 AM,0,http://www.sleeplessthemusical.com/,DE,Limited Liability Company,,"Sleepless Musical, LLC",Removed reference to an individual previously mentioned in the Form C and Company Summary who is not involved in the current production of Sleepless The Musical,,CA,3905 State Street Suite 7-237,,93105
1,2019q2.tsv,0001769284-19-000001,WASHINGTON,1603038,008-69440,"SI SECURITIES, LLC",170937,11/7/2017 12:00:00 AM,0,https://www.osirispod.com/,DE,Corporation,,Osiris Media Corp,,,DC,3300 13TH STREET NE,,20017
1,2019q2.tsv,0001670254-19-000168,San Diego,1670254,007-00033,Wefunder Portal LLC,283503,5/1/2017 12:00:00 AM,0,http://www.moderntimesbeer.com,CA,Corporation,,"Modern Times Drinks, Inc.",,,CA,3725 Greenwood St,,92110
1,2019q2.tsv,0001719522-19-000001,DALLAS,,,,,6/8/2017 12:00:00 AM,0,leelaswinebar.com,TX,Limited Liability Company,,"FC Sugar, LLC",,,TX,1914 GREENVILLE AVE,,75206
1,2019q2.tsv,0001772863-19-000001,NEW ORLEANS,1693877,007-00098,Buy The Block,287496,12/11/2018 12:00:00 AM,0,www.pi314.io,LA,Limited Liability Company,,"DEW DROP INN NOLA, L.L.C.",,,LA,1221 ALINE STREET,,70115
1,2019q2.tsv,0001644600-19-000006,Los Angeles,,,,,1/5/2014 12:00:00 AM,0,www.voyagemedia.com,CA,Corporation,,Voyage Media Inc.,,,CA,11604 Wilshire Blvd. 5th Floor,,90025
1,2019q2.tsv,0001665160-19-000341,VALENCIA,1665160,007-00007,"StartEngine Capital, LLC",,10/17/2017 12:00:00 AM,0,jwl.com,DE,Corporation,,"JWL.COM, Inc.",,"At the close of the offering, the issuer closed on $27,150 and 27,150 number of securities.",CA,23024 CONDE DR.,,91354
1,2019q2.tsv,0001768117-19-000002,,,,,,,0,,,,,ITERUM FOODS LLC,,,,,,
1,2019q2.tsv,0001769004-19-000005,Santa Barbara,1478147,008-68458,MicroVenture Marketplace Inc.,152513,11/25/2015 12:00:00 AM,0,http://www.sleeplessthemusical.com/,DE,Limited Liability Company,,"Sleepless Musical, LLC",Update references to an individual mentioned in the ongoing litigation and outstanding debt sections of the Form C and Company Summary.,,CA,3905 State Street Suite 7-237,,93105
1,2019q2.tsv,0001665160-19-000342,OJAI,1665160,007-00007,"StartEngine Capital, LLC",,9/29/2014 12:00:00 AM,1,www.bokusuperfood.com,DE,Corporation,,Boku International Inc,Issuer is extending the length of their campaign by 22 days.,,CA,987 WEST OJAI AVENUE,,93023
1,2019q2.tsv,0001758255-19-000005,Prescott,1478147,008-68458,MicroVenture Marketplace Inc.,152513,10/8/2013 12:00:00 AM,1,ThumbButteDistillery.com,AZ,Corporation,,"Thumb Butte Distillery, Inc.","Extending the deadline to reach the targeted offering amount from April 8, 2019 to March 6, 2019.",,AZ,400 N Washington Ave,,86301
1,2019q2.tsv,0001665160-19-000343,SOMERVILLE,1665160,007-00007,"StartEngine Capital, LLC",,8/7/2014 12:00:00 AM,1,https://www.geoo.com/,DE,Corporation,,GeoOrbital Inc.,Issuer is extending the length of their campaign by 22 days.,,MA,"17 PROPERZI WAY,",,02413
1,2019q2.tsv,0001144204-19-018627,DAVIDSON,,,,,6/5/2013 12:00:00 AM,0,http://drivesoteria.com,NC,Corporation,,"ITFT, INC.",,,NC,18400 DEMBRIDGE DRIVE,,28036
1,2019q2.tsv,0001617350-19-000002,,,,,,,0,,,,,"Banaia, Inc.",,,,,,
1,2019q2.tsv,0001745722-19-000001,HOLMDEL,,,,,9/29/2015 12:00:00 AM,0,LiveShopbuy.com,DE,Corporation,,"LiveShopBuy, Inc.",,,NJ,101 CRAWFORDS CORNER RD,SUITE 4-202,07733
1,2019q2.tsv,0001708142-19-000007,NEWPORT NEWS,1478147,008-68458,MICROVENTURE MARKETPLACE INC.,152513,5/22/2014 12:00:00 AM,0,https://www.ironcladdistillery.com,VA,Corporation,,"Ironclad Distillery, Inc.",Add webinar transcript (Exhibit G to Form C),,VA,124 23RD ST.,,23607
1,2019q2.tsv,0001665160-19-000344,SANTA BARBARA,1665160,007-00007,"StartEngine Capital, LLC",,6/26/2018 12:00:00 AM,0,www.cityfreighter.com,DE,Corporation,,Cityfreighter Inc,,"At the close of the offering, the issuer closed on $105,100 and 10,537 number of securities.",CA,414 OLIVE STREET,,93101
1,2019q2.tsv,0001721517-19-000001,COLORADO SPRINGS,,,,,11/3/2015 12:00:00 AM,0,http://sentrybabyproducts.com,CO,Limited Liability Company,,"Sentry Baby Products, LLC",,,CO,"6660 DELMONICO DRIVE, D470",,80919
1,2019q2.tsv,0001670254-19-000174,Seattle,,,,,1/20/2012 12:00:00 AM,0,www.evelo.com,NY,Corporation,,"EVELO, Inc.",,,WA,1411 34th Ave,,98122
1,2019q2.tsv,0001773322-19-000001,KENNETT SQUARE,1705726,007-00119,Honeycomb Portal LLC,289015,8/21/2003 12:00:00 AM,0,https://www.mompops.com/,PA,Corporation,,"Mompops, Inc.",,,PA,216 BIRCH ST.,,19348
1,2019q2.tsv,0001670254-19-000176,Monterey,1670254,007-00033,Wefunder Portal LLC,283503,10/1/2017 12:00:00 AM,1,http://neurocarrus.com,DE,Corporation,,Neurocarrus Inc,"Updated questions 6, 13, and 17 in Form C; Updated voting power; Added risk",,CA,60 Via Buena Vista,,93940
1,2019q2.tsv,0001766440-19-000006,SHAKER HEIGHTS,1705726,007-00119,Honeycomb Portal LLC,289015,1/20/2015 12:00:00 AM,0,https://popeskitchen.com/,OH,Limited Liability Company,,"Pope's Kitchen, LLC",,"Total funds raised $50,010.",OH,20030 SCOTTSDALE BLVD,,44122
1,2019q2.tsv,0001752109-19-000002,CHICAGO,1693877,007-00098,Buy The Block,287496,7/24/2018 12:00:00 AM,0,www.RootsAndVineInc.com,IL,Corporation,,"ROOTS & VINE PRODUCE & CAFE, INC",,Offer ended on 4/01/2019 with 138 investors.,IL,2016 W. 119TH STREET,,60643
1,2019q2.tsv,0001768151-19-000003,ATLANTA,1603038,008-69440,"SI SECURITIES, LLC",170937,4/10/2017 12:00:00 AM,0,https://www.subziwalla.com/,GA,Limited Liability Company,,Subziwalla LLC,,"The issuer raised approximately $83,000 during the offering period. Payment are still being processed; the exact amount has yet to be determined.",2Q,1080 WEST PEACHTREE ST NW,APT 401,30309
1,2019q2.tsv,0001670254-19-000177,San Francisco,1670254,007-00033,Wefunder Portal LLC,283503,3/17/2017 12:00:00 AM,1,http://www.onedome.global,CA,Other,Public Benefit Corporation,"Onedome Global, Inc.","Updated employee count;  Updated milestones, use of funds and projected runway; Added sale of stock and a loan; Added risks; Updated cap table",,CA,1025 Market Street,,94103
1,2019q2.tsv,0001751259-19-000001,MCKEES ROCKS,,,,,6/12/2009 12:00:00 AM,0,https://jennyleeswirlbread.com/,PA,Limited Liability Company,,"5 Generation Bakers, LLC",,,PA,1100 CHARTIERS AVENUE,,15136
1,2019q2.tsv,0001670254-19-000182,New York,1670254,007-00033,Wefunder Portal LLC,283503,6/19/2018 12:00:00 AM,1,http://www.10belowicecream.com,NY,Limited Liability Company,,"10 Below Franchising, LLC","Removed Joseph Chan as officer; Added loan to Q24, 26, 28; Removed risk; Updated runway and midterm expenses; Added note about lawsuit;",,NY,10 Mott Street,,10013
1,2019q2.tsv,0001665160-19-000346,Van Nuys,1665160,007-00007,"StartEngine Capital, LLC",,10/17/2013 12:00:00 AM,0,https://raytonsolar.com/,DE,Corporation,,Rayton Solar Inc.,,,CA,16112 Hart St.,,91406
1,2019q2.tsv,0001665160-19-000349,Columbus,1665160,007-00007,"StartEngine Capital, LLC",,4/7/2017 12:00:00 AM,1,www.PopCom.Shop,DE,Corporation,,"Solutions Vending International, Inc.",Increasing the maximum funding goal and updating the Use of Proceeds.,,OH,1275 Kinnear Ave,,43212
1,2019q2.tsv,0001670254-19-000184,Denver,1670254,007-00033,Wefunder Portal LLC,283503,11/12/2014 12:00:00 AM,1,http://habitcarbon.com,CO,Limited Liability Company,,Habit Carbon 2 LLC,Added 2018 GAAP Financials,,CO,1553 Platte Street,,80202
1,2019q2.tsv,0001670254-19-000186,Brooklyn,1670254,007-00033,Wefunder Portal LLC,283503,9/2/2016 12:00:00 AM,1,http://womp.xyz,DE,Limited Liability Company,,Womp Studio LLC,Added 2018 GAAP Financials,,NY,515 Johnson ave,,11237
1,2019q2.tsv,0001670254-19-000187,La Jolla,1670254,007-00033,Wefunder Portal LLC,283503,2/25/2015 12:00:00 AM,1,http://www.venomyx.com/,DE,Corporation,,"Venomyx, Inc",Added 2018 GAAP Financials,,CA,11011 North Torrey Pines Road,,92037
1,2019q2.tsv,0001691903-19-000002,LOS ANGELES,,,,,5/4/2015 12:00:00 AM,0,www.fun-gi.com,CA,Limited Liability Company,,Fun-gi Games LLC,,,CA,316 W 2ND ST,Suite 1006,90012
1,2019q2.tsv,0001665160-19-000350,MOUNT PLEASANT,1665160,007-00007,"StartEngine Capital, LLC",,2/18/2014 12:00:00 AM,1,https://bublish.com/,SC,Corporation,,Bublish Inc.,Issuer is extending the length of their campaign by 20 days.,,SC,"1007 JOHNNIE DODDS BLVD., SUITE 125",SUITE 125,29464
1,2019q2.tsv,0001765748-19-000006,SOUTH JORDAN,1478147,008-68458,MicroVenture Marketplace Inc.,152513,10/13/2015 12:00:00 AM,0,https://tequilaciudad.com/,UT,Limited Liability Company,,Jack Henry Spirits LLC,,"$40,941 invested; payments still being processed, final number yet to be determined",UT,"1802 S. JORDAN PKWY, #200",,84095
1,2019q2.tsv,0001771760-19-000001,ANDOVER,1705726,007-00119,Honeycomb Portal LLC,289015,1/1/2019 12:00:00 AM,0,http://www.bakeryonthesquare.com/,OH,General Partnership,,Bakery on the Square,,,OH,34 PUBLIC SQ,,44003
1,2019q2.tsv,0001665160-19-000351,BASKING RIDGE,1665160,007-00007,"StartEngine Capital, LLC",,2/25/2015 12:00:00 AM,1,http://www.g3ct.com,NJ,Corporation,,G3C Technologies Corp,Issuer is extending the length of their campaign by 19 days.,,NJ,233 MT. AIRY ROAD SUITE 100,SUITE 100,07920
1,2019q2.tsv,0001746725-19-000002,MALVERN,,,,,11/1/2017 12:00:00 AM,0,www.veptas.com,DE,Corporation,,"Veptas Technology Solutions, Inc",,,PA,5 GREAT VALLEY PARKWAY,SUITE 210,19355
1,2019q2.tsv,0001670254-19-000190,San Diego,1670254,007-00033,Wefunder Portal LLC,283503,12/17/2010 12:00:00 AM,1,http://www.ebroadcasttv.com,CA,Other,S Corporation,eBroadcast Media Group Inc.,Added 2018 financials; Updated Q28 to include new numbers; Updated percentage share for Jesse Wacht,,CA,4025 Camino Del Rio South,#300,92108
1,2019q2.tsv,0001670254-19-000192,Morrisdale,1670254,007-00033,Wefunder Portal LLC,283503,6/9/2018 12:00:00 AM,1,http://www.HeroinFilm.com,PA,Limited Liability Company,,Heroin Film LLC,Updated 2019 GAAP Financials,,PA,264 Odyssey Lane,,16858
1,2019q2.tsv,0001665160-19-000353,Los Angeles,1665160,007-00007,"StartEngine Capital, LLC",,2/5/2018 12:00:00 AM,0,http://www.eclipsedx.com/,DE,Corporation,,Eclipse Diagnostics Inc.,,,CA,750 N. San Vicente Blvd,,90069
1,2019q2.tsv,0001762066-19-000001,HOUSTON,1736729,007-00153,Pitch Venture Group LLC,,3/8/2016 12:00:00 AM,1,www.anjinsecure.com,DE,Corporation,,"Anjin Services Group, Inc.",Change to deadline to reach offering target amount,,TX,4116 SPENCER ST.,,77007
1,2019q2.tsv,0001669191-19-000120,Wedgefield,1669191,007-00035,NetCapital Funding Portal Inc.,283596,1/1/2019 12:00:00 AM,0,Orion-AC.com,SC,Limited Liability Company,,Orion Aircraft Company LLC,,,SC,785 Hwy 261 S,,29168
1,2019q2.tsv,0001669191-19-000122,Boca Raton,1669191,007-00035,NetCapital Funding Portal Inc.,283596,5/16/2018 12:00:00 AM,0,hunny.io,DE,Corporation,,"HUNNY, INC.",,,FL,1200 North Federal Highway,,33432
1,2019q2.tsv,0001763665-19-000001,LOS ANGELES,1667145,007-00015,"truCrowd, Inc",283063,5/16/2016 12:00:00 AM,0,www.orangewolfcontent.com,CA,Limited Liability Company,,Orange Wolf Content L.L.C.,,,CA,12117 1/2 WASHINGTON PLACE,,90066
1,2019q2.tsv,0001670254-19-000194,West Chester,1670254,007-00033,Wefunder Portal LLC,283503,8/1/2013 12:00:00 AM,0,http://tbjgourmet.com,PA,Limited Liability Company,,The Bacon Jams LLC,,,PA,"1554 Paoli Pike, 254",,19380
1,2019q2.tsv,0001770444-19-000001,ROCKY HILL,1667727,007-00027,crowdsourcefunded.com,1400667,10/7/2013 12:00:00 AM,0,videroscout.org,CT,Limited Liability Company,,Video Scout LLC,,,CT,8 FERN ST,,06067
1,2019q2.tsv,0001765300-19-000004,ATLANTA,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,8/14/2014 12:00:00 AM,0,www.fanbeat.com,DE,Corporation,,FanBeat Inc.,,MINIMUM OFFERING AMOUNT NOT MET; FUNDS BEING RETURNED TO INVESTORS.,GA,309 EAST PACES FERRY ROAD NE,SUITE 400,30305
1,2019q2.tsv,0001760272-19-000004,BUTTE,1690300,007-00133,"MiTec, PBC",292759,5/7/2015 12:00:00 AM,1,https://purseforthepeople.com/,MT,Corporation,,"New Moon Clothing, Inc.","Added 2018 financials & offering; updated related party info, financial condition info, ownership, debt & use of proceeds; new conversion price; new executive summary; added pitch deck; replaced campaign page & testimonial transcript; extended deadline.",,MT,2418 LOCUST ST.,,59701
1,2019q2.tsv,0001670254-19-000200,Boulder,1670254,007-00033,Wefunder Portal LLC,283503,9/1/2015 12:00:00 AM,0,https://www.akamaibasics.com/,CO,Limited Liability Company,,Tribal LLC,,,CO,280 Devon Place,,80302
1,2019q2.tsv,0001670254-19-000202,Carefree,1670254,007-00033,Wefunder Portal LLC,283503,3/6/2019 12:00:00 AM,0,http://www.caresplit.com,DE,Corporation,,"Caresplit, Inc",,,AZ,36241 N. Pima Road,,85377
1,2019q2.tsv,0001669191-19-000125,Tempe,1669191,007-00035,NetCapital Funding Portal Inc.,283596,1/1/2012 12:00:00 AM,0,www.godsgardentreasures.com,AZ,Limited Liability Company,,God's Garden Treasures LLC,issuer extended offering deadline.,,AZ,2219 S 48th Street,Suite G,85282
1,2019q2.tsv,0001669191-19-000127,Boston,1669191,007-00035,NetCapital Funding Portal Inc.,283596,12/6/2015 12:00:00 AM,0,http://ghosttequila.com,DE,Corporation,,GT Spirits Inc,issuer updated financial condition.,,MA,862 E 2ND ST,Suite 6,
1,2019q2.tsv,0001695816-19-000006,BELLINGHAM,1478147,008-68458,MicroVenture Marketplace Inc.,152513,7/6/2016 12:00:00 AM,0,https://fensens.com/,DE,Corporation,,"FenSens, Inc",,"$44,653 in investments. Payments still being received; final number not yet determined.",WA,383 E. LAUREL RD.,,98226
1,2019q2.tsv,0001739450-19-000004,CHICAGO,1478147,008-68458,"MicroVenture Marketplace, Inc.",152513,4/12/2018 12:00:00 AM,0,http://fluent-forever.com,DE,Corporation,,Fluent Forever Inc.,,"$241,819 in investments. Payments still being received; final number not yet determined.",IL,1645 W OGDEN AVE,UNIT 404,60612
1,2019q2.tsv,0001740075-19-000002,SHERIDAN,1667145,007-00015,"truCrowd, Inc",283063,5/3/2016 12:00:00 AM,0,www.ecoventz.com,WY,Corporation,,Ecoventz Inc.,Extend the closing date to November 30 2019,,WY,412 N. MAIN STREET,SUITE 100 BUFFALO,82834
1,2019q2.tsv,0001568609-19-000001,Louisville,,,,,9/20/2010 12:00:00 AM,0,www.cuddleclones.com,KY,Limited Liability Company,,Cuddle Clones LLC,,,KY,445 Baxter Ave.,Suite 150,40204
1,2019q2.tsv,0001665160-19-000355,VENTURA,1665160,007-00007,"StartEngine Capital, LLC",,2/15/2012 12:00:00 AM,1,https://www.modvans.com/,GA,Corporation,,WebTez Inc.,Issuer is extending the length of their campaign by 15 days.,,CA,"1673 DONLON ST, SUITE 202",,93003
1,2019q2.tsv,0001665160-19-000356,HENDERSON,1665160,007-00007,"StartEngine Capital, LLC",,8/21/2018 12:00:00 AM,1,www.openboxbuyonline.com,NV,Corporation,,Open Box Buy Corp,Issuer is extending the length of their campaign by 15 days.,,NV,2896 CARMELO DRIVE,,89052
1,2019q2.tsv,0001763665-19-000002,LOS ANGELES,1667145,007-00015,"truCrowd, Inc",283063,5/16/2016 12:00:00 AM,0,www.orangewolfcontent.com,CA,Limited Liability Company,,Orange Wolf Content L.L.C.,Corrected the expiration date of the offering from 07/02/2019 to 07/31/2019,,CA,12117 1/2 WASHINGTON PLACE,,90066
1,2019q2.tsv,0001669191-19-000129,Chicago,1669191,007-00035,NetCapital Funding Portal Inc.,283596,7/26/2016 12:00:00 AM,0,http://www.rapunzlinvestments.com,IL,Limited Liability Company,,"Rapunzl Investments, LLC",,End of offering. Issuer failed to reach target amount and investor funds are being returned by the escrow agent.,IL,1862 N. Dayton St.,,60614
1,2019q2.tsv,0001665160-19-000357,PARAMARIBO,1665160,007-00007,"StartEngine Capital, LLC",,8/23/2018 12:00:00 AM,1,www.ourox.io,DE,Corporation,,Icarus Blockchain Group Inc.,Issuer is extending the length of their campaign by 14 days.,,V3,ROELSTRAAT 22A,,00000
1,2019q2.tsv,0001665160-19-000358,PITTSBURGH,1665160,007-00007,"StartEngine Capital, LLC",,9/15/2017 12:00:00 AM,0,www.microgenvet.com,DE,Limited Liability Company,,MicroGen Vet LLC,,"At the close of the offering, the issuer closed on $51,390 and 5,783 number of securities.",PA,1108 WOODLAND RD,,15237
